system	sample_id	sample_slug	TF	TF_role	motif_test_status	motif_token	q_value	log2_odds_ratio	motif_enriched_q1e-5
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.1793	0.43580091948043215	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.12880120714509463	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.0394112111939732	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.3696	0.06402344397601147	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	1.0	-0.034759485408240136	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.2177	-2.941632375771459	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0017	0.17633338386395417	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.04042785361626472	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.2427	0.06451254998665533	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0321	0.1456977028909319	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000866|M07830_2.00	0.077	0.09658949189968374	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.0321	0.13179993175130578	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.1804266879322005	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.2997634238579034	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0695	0.8146838285016925	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0254	0.13904790462864977	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0499	0.11697960758922872	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.9780009054423917	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.053	0.11463404226218041	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.06789892197509666	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.1305	0.22929136716899556	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0	0.24722024159730074	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.1535	0.18868476864639053	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.2352	0.11228005195963009	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0695	0.1015881048332178	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.4567	0.03236797741210971	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.2331	0.0666497233570582	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.0618	1.1004451317653432	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.22237582360678473	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.1316135738064881	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.1177	0.1561718546636139	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.6544	0.014470162163497755	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	1.0	-0.2915017994561835	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0321	0.12945020210436461	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.6544	0.016548425864768193	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.1535	0.07948423342677398	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.1263	0.08329126059661766	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0175	0.25596448024701607	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.1417	0.07656209915655936	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.7565	0.009063324019617592	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.3686987060283353	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.4088	0.23689765004174318	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0	0.24592749710295278	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0	0.2364085996146904	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.7376200260399315	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0086	0.15036106284824047	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.7178	0.01675503182646187	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000974|M08219_2.00	0.88	-0.052139756556962215	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0003	0.2157290583304121	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.7178	0.02680160772721909	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.1435	0.14883358951005185	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0107	0.13929711414653195	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.8435	-0.01858419796337862	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.8971	-0.03793877313469003	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.8435	-0.12062668580692652	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.15810402862717754	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.7739	0.0014424569413156586	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.3074	0.08812168985390294	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.8386	-0.015289405009186015	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.1653	2.3384703741346424	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0095	0.14752044549652665	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.7739	-0.00022290106932108204	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0373	0.1229163385438202	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.4788	0.04730836802046395	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.5166321538946804	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.2612	0.07234452179139185	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.0638118843499648	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.27193138092284225	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.5849	0.1487509860371393	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0034	0.1632906927070682	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0565	0.12037726035278026	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.5733284308432096	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.3923	0.05769248577959013	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.06457526874193081	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.6862	0.02755462151440828	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.1938	0.093773730514186	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.6609	0.042991512511738564	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.903	-0.014836603317889373	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.1343	0.09933895216590274	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.9647	-0.020801509335378335	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.2819	0.07611520094482997	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.2511	0.5216762530799561	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.19011578834065992	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.12658910303915547	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.4944	0.07259882457505726	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.8172	0.0020767478540761413	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.8172	-0.13777807004926124	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0006	0.19287505839797536	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.05597487186625397	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.3923	0.05726296626874639	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.2659	0.0604596537509096	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.4422200071195808	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.0003	0.1901248981717066	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.1091564357669698	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.3609846141183481	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0445	0.3727785845675089	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0006	0.17591862462662014	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.112	0.08444896825393347	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	1.0210748362290487	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0181	0.1297025576408815	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.8343	-0.031399421563281855	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.454	0.0574617161454993	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.1958	0.0703464187402583	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.713	-0.038161039560833276	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.112	0.1699346300380717	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0039	0.149795433536264	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZBTB18	LUAD_HC_TF	TESTED	CIS-BP2.00|000988|M08257_2.00	0.112	0.12014522967548982	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.454	0.033482366887582056	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.6059	-0.334918221652526	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.15553411243590293	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF281	LUAD_HC_TF	TESTED	CIS-BP2.00|001020|M08321_2.00	1.0	-0.16604568216791768	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.4441	0.04429834030290955	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.4175	0.04248001812482422	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.7807	-6.3974303913999755	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0005	0.19098226578870892	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.7216	-0.00031631461711502796	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.5885	0.015075393410638743	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0387	0.12611482403520363	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0006	0.37042138889848986	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.8813	-0.008361523381875046	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.1281356323171678	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.30773410383381944	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000652|MA1966.2	0.5286	0.08278300583074433	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0922	0.0962455440173654	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.2031	0.07799897645628866	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.7648309624603972	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0022	0.1670161067288096	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.06596812336462878	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	1.0	-0.06445251391939918	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.001	0.19475923120563302	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	1.0	-0.13981478498443808	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	1.0	-0.0912272222134637	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0012	0.17369982803506145	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.772	0.017933327907726764	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.772	0.015653212059095006	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.695	-0.16134255454320995	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.13748107200792015	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.9875	-0.04141321941883723	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.871	-0.013568177860171985	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.772	0.020313656005322027	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF341	LUAD_HC_TF	TESTED	CIS-BP2.00|001017|M08310_2.00	0.772	-1.0431455391815039	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0012	0.17957421624599076	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.5286	0.05583842488649242	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.3989	0.05655104345246459	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.42	0.060510086178368463	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0001	0.41152154294535814	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.42	0.05686252477910445	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.851	-0.01837972360256576	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.35539303719330123	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0275	0.8978661747753028	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.07	0.1038317547448397	FALSE
