system	sample_id	sample_slug	TF	TF_role	motif_test_status	motif_token	q_value	log2_odds_ratio	motif_enriched_q1e-5
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0	0.12179278609727301	TRUE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.3443	0.006272084432103276	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.0	0.7855726754647419	TRUE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.22044135275647492	TRUE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.0	0.06354652124751184	TRUE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0	0.041595615398851774	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0	0.13362655039940058	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.3400509948476229	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0	0.09852394864334428	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.9375	-0.00349586106452777	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0	0.8686153502062677	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0	0.5718680901960564	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.0	0.1629650022199133	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.0	0.16653488726886995	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.0	0.21820125587921696	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0	0.178873010068558	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.0	0.08167133123847208	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.0	0.13733172044002226	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0	0.2686656019845769	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.0	0.20692154971525425	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.0	0.1282308883499431	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0	0.1463404034830035	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.0004	0.03147824327152951	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.0034	0.027132831165861387	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.8876	0.043985295851111224	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.18387207597765168	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.03493760067233361	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0	0.1236290599353177	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	1.0	-0.01965865223205532	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.0	0.7068121985033299	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.23984336837364642	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.0	0.09218429493924041	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0034	0.02687398267742856	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0	0.1250848096668829	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.47403406379723456	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0	0.07041264302886542	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.0084	0.02473727662230303	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0	1.0125650110626874	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0	0.6941136748936825	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.0	0.14170381500212603	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.0	0.1405189000307482	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.0	0.20020982363062798	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0	0.07559932107225635	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.0	0.09304679488353451	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.0003	0.12404398493983905	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0	0.2715332963203162	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.0	0.20540653768551662	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.0	0.07512043539824897	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0	0.17106687543602658	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	1.0	-0.042944623900207236	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.0766	0.015132433858339662	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.9768	-0.011769849588293455	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.18153190049558882	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.009418010233104537	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0	0.18224894585490692	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.0435	0.01769188967506867	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.0	1.0007619256014393	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.20036023197049582	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.0	0.05491726590414307	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0	0.05075809200208135	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0	0.13293692994166564	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.6289815141530928	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0	0.06612614985423132	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.1981	0.010696631046588993	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0	0.7755614143767913	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0	0.5394222838923382	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.0	0.14944524924833993	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.0	0.14293000479945953	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.0	0.21647358462803226	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0	0.037019265711719034	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.0	0.06509478155461546	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.0005	0.10593423953046446	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0	0.27773706537074927	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.0	0.19711763972329407	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.0	0.1867631300505385	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0	0.17601928958887947	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	1.0	-0.056601156214580395	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.1072	0.013358872756400398	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.1585	0.05589491951312307	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.20942865101273314	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.02409616130427096	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0	0.18665287049839482	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.0259	0.019365159743433818	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.0	0.701637009281275	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.16601431477696957	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.0352	0.020289920835511132	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0	0.07091019358592243	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0	0.14164909390265257	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.6872640975807677	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0	0.08131032144228534	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.0636	0.015166772876580775	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0	0.8519494868591311	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0	0.5862311235879873	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.0	0.15347541882871565	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.0	0.15675235032988102	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.0	0.20736096014019403	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0	0.12532342894137102	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.0	0.06477482132466977	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.0	0.11678758777607484	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0	0.26920180791915493	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.0	0.18837676462143005	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.0	0.13412757075979292	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0	0.18595148535554354	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.6295	-0.0007563362089534574	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.027	0.01772373906772854	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.6873	-0.005160865893792536	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.20065937645547635	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.019406056116426488	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0	0.1592133447671982	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.2692	0.007556214020188631	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.0	0.6542242568376754	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.23543842212780894	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.0	0.055326327743846423	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0	0.048605001279621016	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0	0.11180878638058353	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.5747092579699381	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0	0.0756353442990925	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.6808	-0.00021556264853598737	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0	0.7238945476204189	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0	0.5296078105446492	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.0	0.1265192825276986	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.0	0.13146367218153138	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.0	0.17993263046564464	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0	0.06821458896450608	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.0033	0.03947810684866895	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.0009	0.08063995434714644	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0	0.2426720451607285	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.0	0.1853794162493723	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.0	0.17311623035236356	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0	0.1750024580190255	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	1.0	-0.04707719258874744	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.0324	0.017393495517745407	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.3427	0.011970407102374384	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.213038900631043	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.01310981336823448	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.0	0.1876467982661652	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.2407	0.008229099696752574	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.0	0.5510731132556007	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0	0.193990320450923	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.0002	0.03602458214521816	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0	0.06184383246961321	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0	0.12119821344462557	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.4915544534806606	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CREB3L2	LUAD_HC_TF	TESTED	JASPAR2024|000025|MA0608.1	0.0	0.05225397585251875	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.2259	0.009816166707169196	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000276|MA0640.3	0.0	0.9617973246324937	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0	0.6762601754924983	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000356|MA0148.5	0.0	0.15112828562216168	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000357|MA0047.4	0.0	0.14652909390263216	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXA3	LUAD_HC_TF	TESTED	JASPAR2024|000358|MA1683.2	0.0	0.20703143343799932	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0	0.08255930975196876	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.0	0.08227734008805626	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.0001	0.1308459236086022	FALSE
