system	sample_id	sample_slug	TF	TF_role	motif_test_status	motif_token	q_value	log2_odds_ratio	motif_enriched_q1e-5
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.2146	0.8831855743059492	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.1261395759246981	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.027012680579712595	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.4675	0.08806963167240435	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	1.0	-0.031378601405072565	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.2798	2.916348619356113	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0026	0.17974672361840177	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.03760222034630299	FALSE
patient	TCGA-73-A9RS	TCGA-73-A9RS	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.3142	0.07016004044155918	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0388	0.14291530013453202	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000866|M07830_2.00	0.127	0.09529977821065228	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.0335	0.13032459436994245	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.18444856546949773	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.29849709524187873	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.1058	0.6155315924401336	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0252	0.1375184845129948	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0706	0.1151514388004426	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.9772579012703753	TRUE
patient	TCGA-86-A4D0	TCGA-86-A4D0	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0791	0.11350008389061964	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.0714166227015828	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.2031	0.20714593007482499	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0001	0.24447930115560843	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.2428	0.17142599766401448	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.3806	0.1115412037646551	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.1084	0.10027682237124862	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.6043	0.030740855024714586	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.3624	0.06408091340738065	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.0913	0.7642956038794824	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.22315917468601346	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.1348854777808036	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.1778	0.14729421700263684	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.7417	0.013429114340577173	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	1.0	-0.8311403096679647	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0457	0.12833780099866388	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.7435	0.01567648964588433	FALSE
patient	TCGA-86-A4D0	TCGA-86-A4D0	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.2353	0.0775845712173318	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.1881	0.08387531388585209	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0327	0.2563561991299203	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.2093	0.07729485145869928	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.792	0.011717847238882884	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.3692906988900879	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.5093	0.2857362849287901	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0	0.24668018887572588	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0	0.23731274622973686	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.7379991139998837	TRUE
patient	TCGA-86-A4P7	TCGA-86-A4P7	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0139	0.15094067793037497	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.7359	0.0188138822067084	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000974|M08219_2.00	0.9964	-0.047752566379869035	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0005	0.2169385323151418	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.7413	0.0342756218426512	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.2179	0.14922689498496364	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0201	0.139964966691043	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.9539	-0.017735717789184386	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	1.0	-0.0366383950852254	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.9515	-0.052516497474665365	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.15766519556047232	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.8254	0.0034712788772532804	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.4028	0.09211128876434217	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.9346	-0.014730357079966451	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.2466	2.7829516513059396	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0171	0.14809043931154528	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.8373	0.00024433183194245094	FALSE
patient	TCGA-86-A4P7	TCGA-86-A4P7	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.0692	0.12411940084460069	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.4951	0.04868367386526141	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.5175681812840622	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.2853	0.07409613017053324	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.05781461826892929	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.27341523786875566	TRUE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.6264	0.2784941194079129	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0062	0.16513463376441162	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.0643	0.12256779152483636	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0001	0.5742254012223971	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.4142	0.05905538105328149	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.0599130096154984	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000410|MA0114.5	0.7718	0.049390926684817475	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.2061	0.0967073870078399	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.7077	0.06129827341603435	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.92	-0.013918662150835896	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.1346	0.10094335642322914	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.9982	-0.01883657226203014	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.3125	0.0792804218337603	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.2469	0.7626519692201312	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.18910855888853023	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	1.0	-0.12208022794636753	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.5148	0.08243428938359633	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.8565	0.003383386804879003	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.8565	0.7553067260342269	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0011	0.19427743524697863	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	1.0	-0.05489526018778231	FALSE
patient	TCGA-86-A4P8	TCGA-86-A4P8	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.414	0.0595916048385286	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.3485	0.06381252904263976	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0	0.44448724250221244	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.0006	0.19452471290353657	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.09459712451920771	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.3645757816115397	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0684	0.7561919913002658	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.0016	0.18039840882704494	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.1652	0.08973927013517881	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	1.0232810366254368	TRUE
patient	TCGA-91-A4BC	TCGA-91-A4BC	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0302	0.13306344948867846	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	0.9701	-0.019704654073140333	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	0.5633	0.059833582549351526	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.2705	0.07734520047005754	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	0.856	0.006341004243968753	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	NR3C2	LUAD_HC_TF	TESTED	JASPAR2024|000539|MA0727.2	0.1644	0.17219833609104843	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0085	0.15375134118701195	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZBTB18	LUAD_HC_TF	TESTED	CIS-BP2.00|000988|M08257_2.00	0.1602	0.13863949270362863	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.5609	0.041052881951378885	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.7643	0.07800707678439274	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.15304114863613588	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF281	LUAD_HC_TF	TESTED	CIS-BP2.00|001020|M08321_2.00	1.0	-0.15507463770342103	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.5339	0.06870218266458752	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.5036	0.045685562994560225	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF341	LUAD_HC_TF	TESTED	JASPAR2024|000712|MA1655.2	0.9175	-0.392030403657529	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0008	0.19432347775065748	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.8755	0.0023551344151174396	FALSE
patient	TCGA-91-A4BC	TCGA-91-A4BC	ZNF75D	LUAD_HC_TF	TESTED	JASPAR2024|000169|MA1601.2	0.7131	0.02204164799238462	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000234|MA0102.5	0.0645	0.13711315703222726	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0008	0.3736178046939647	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.9142	-0.0024367055266502086	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	1.0	-0.10728207783872379	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.3127571745667791	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000652|MA1966.2	0.4731	0.17891217975727228	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.1289	0.10242045263001755	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA2	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000889|M07959_2.00	0.2305	0.08540567787192675	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXA3	LUAD_HC_TF	TESTED	CIS-BP2.00|000469|M04831_2.00	0.0	0.7679305612109079	TRUE
patient	TCGA-91-A4BD	TCGA-91-A4BD	FOXD2	LUAD_HC_TF	TESTED	JASPAR2024|000361|MA0847.4	0.0054	0.17177421606708787	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	GATA6	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000382|MA1104.3	1.0	-0.04957800654234762	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	HNF4A	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000409|MA1494.2	1.0	-0.06111335396294679	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NFATC4	LUAD_HC_TF	TESTED	JASPAR2024|000506|MA1525.3	0.0017	0.20508796952702082	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NKX2-1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000822|MA1994.2	1.0	-0.08044078744772855	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	NR3C2	LUAD_HC_TF	TESTED	CIS-BP2.00|000154|M02395_2.00	1.0	1.6996852625793053	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	XBP1	LUAD_HC_TF	TESTED	JASPAR2024|000675|MA0844.2	0.0024	0.17926257999396084	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZBTB18	LUAD_HC_TF	TESTED	JASPAR2024|000681|MA0698.2	0.7102	0.024862779897909793	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF141	LUAD_HC_TF	TESTED	CIS-BP2.00|000653|M07586_2.00	0.7232	0.026318312918458306	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF19	LUAD_HC_TF	TESTED	CIS-BP2.00|000670|M07603_2.00	0.6474	0.4584474425987679	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF254	LUAD_HC_TF	TESTED	CIS-BP2.00|000827|M07760_2.00	1.0	-0.13395659454893627	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF281	LUAD_HC_TF	TESTED	JASPAR2024|000706|MA1630.3	0.9998	-0.0249541999776977	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF33A	LUAD_HC_TF	TESTED	CIS-BP2.00|000762|M07695_2.00	0.8491	0.019622169696280722	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF33B	LUAD_HC_TF	TESTED	CIS-BP2.00|000777|M07710_2.00	0.7102	0.024857100520150673	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF341	LUAD_HC_TF	TESTED	CIS-BP2.00|001017|M08310_2.00	0.7638	1.003922714475275	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF444	LUAD_HC_TF	TESTED	CIS-BP2.00|000420|M04529_2.00	0.0024	0.1843069225781702	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF540	LUAD_HC_TF	TESTED	CIS-BP2.00|000701|M07634_2.00	0.4874	0.05963184457880638	FALSE
patient	TCGA-91-A4BD	TCGA-91-A4BD	ZNF75D	LUAD_HC_TF	TESTED	CIS-BP2.00|000750|M07683_2.00	0.3842	0.06454784195763576	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CEBPA	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000926|M08076_2.00	0.3814	0.0606095372333866	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CEBPB	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	JASPAR2024|000235|MA0466.4	0.0001	0.41158639351035126	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	CREB3L2	LUAD_HC_TF	TESTED	CIS-BP2.00|000117|M01812_2.00	0.3926	0.0569850110673766	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	E2F5	LUAD_HC_TF	TESTED	CIS-BP2.00|000940|M08109_2.00	0.9456	-0.017844267149305107	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ELF3	LUAD_HC_TF_AND_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000227|M03002_2.00	0.0	0.35543535079553473	TRUE
patient	TCGA-93-A4JN	TCGA-93-A4JN	ETV1	LUAD_HC_TF	TESTED	JASPAR2024|000311|MA0761.3	0.0469	0.8631095386890821	FALSE
patient	TCGA-93-A4JN	TCGA-93-A4JN	FOXA1	LUAD_LINEAGE_POSITIVE_CONTROL	TESTED	CIS-BP2.00|000890|M07960_2.00	0.1061	0.1039411912426967	FALSE
